B01|446,460,464,440,439,444,446,448,440,445,449,449,451,435,439,433,434,435
B02|656,654,654,627,635,640,639,640,613,611,602,601,602,560,566,566,566,566
B03|625,625,624,618,628,631,630,630,644,674,701,700,701,700,707,709,709,710
B04|460,466,472,466,473,479,480,482,465,469,462,463,464,472,476,482,482,483
B05|570,572,575,552,552,545,545,547,509,515,513,514,515,501,507,509,509,510
B06|634,636,639,655,688,717,718,720,739,747,751,752,754,694,692,710,710,712
B07|457,458,442,445,439,439,440,448,452,458,458,459,477,492,514,515,509,509
B08|644,648,599,608,606,607,609,591,574,568,568,570,599,643,672,674,712,712
B09|594,594,641,649,637,636,637,569,569,582,581,583,617,626,631,632,632,632
B10|411,418,432,439,448,451,454,474,490,501,503,496,501,503,504,497,502,502
B11|545,547,529,512,505,504,505,533,573,600,601,603,608,610,609,592,579,578
B12|669,670,599,599,612,612,613,649,659,664,665,665,677,685,685,717,738,738
B13|370,372,388,401,419,421,429,434,436,436,430,435,436,437,438,431,435,435
B14|449,450,476,514,522,522,513,518,520,519,511,516,501,500,501,477,490,489
B15|766,765,809,820,825,825,825,839,848,848,889,898,901,901,903,888,897,897
B16|471,482,489,490,484,464,462,455,453,453,463,478,494,493,493,495,500,501
B17|560,585,583,588,587,550,541,524,524,525,504,516,530,530,531,565,572,572
B18|969,961,972,979,975,1016,1043,1064,1062,1063,1045,1055,1059,1059,1062,1045,1056,1061
B19|453,457,455,456,458,470,486,504,504,506,521,527,529,530,531,523,528,531
B20|515,505,488,487,488,467,479,493,493,494,529,536,536,536,537,499,508,509
B21|875,903,925,929,934,922,934,940,942,946,933,945,950,952,956,943,954,959
B22|625,631,619,612,663,672,670,667,666,642,650,643,642,643,624,627,627,630
B23|362,372,371,370,397,401,400,400,400,371,377,378,377,378,356,357,357,358
B24|1068,1070,1069,1070,1052,1062,1066,1065,1067,1050,1061,1065,1065,1068,1062,1067,1068,1071
B25|719,735,736,738,700,711,705,706,708,690,694,696,699,690,719,744,746,746
B26|406,400,396,393,364,368,366,365,364,344,344,343,343,349,359,368,367,367
B27|1113,1119,1120,1124,1108,1120,1126,1127,1130,1125,1131,1133,1136,1121,1134,1140,1141,1142
B28|753,742,739,739,717,719,720,721,712,742,769,770,770,771,771,772,772,773
B29|597,589,582,578,541,539,537,536,547,563,576,576,575,575,574,574,574,573
B30|1137,1141,1141,1142,1137,1141,1142,1145,1128,1140,1145,1146,1146,1146,1146,1146,1147,1147
