B01|448,450,449,445,441,440,441,442,442,442,443,443,442,440,437,435,434,434
B02|656,656,651,648,646,647,647,644,639,632,628,625,619,612,605,604,603,603
B03|629,630,631,633,636,638,638,643,651,664,672,677,690,703,713,711,707,707
B04|534,533,532,532,532,532,532,532,532,530,527,523,521,519,522,526,530,530
B05|644,645,647,647,644,639,632,628,626,619,612,605,604,603,601,596,589,584
B06|646,646,647,647,651,659,671,679,682,695,708,718,715,712,698,684,672,671
B07|549,549,549,549,549,550,548,545,541,539,537,541,544,549,550,551,557,560
B08|555,549,542,533,528,525,517,511,503,502,500,499,493,487,482,480,486,488
B09|618,621,628,639,646,649,661,673,681,679,675,663,650,638,639,641,650,655
B10|400,401,401,400,399,395,394,393,396,398,402,402,403,408,414,422,428,430
B11|627,622,617,607,598,588,585,583,580,573,565,558,556,562,575,591,602,605
B12|599,600,603,613,623,630,628,625,615,603,594,595,596,604,612,620,621,621
B13|410,409,405,403,401,404,406,410,410,411,416,422,430,436,439,449,459,467
B14|610,615,613,619,623,626,623,618,614,614,625,643,664,679,686,701,710,720
B15|606,610,617,615,613,604,594,586,586,588,595,602,610,610,611,613,615,617
B16|402,405,407,410,410,411,415,422,430,436,439,448,459,471,474,474,471,468
B17|549,552,550,545,541,542,552,569,589,603,610,624,633,643,643,636,625,615
B18|656,646,635,626,627,629,636,644,653,653,654,656,658,662,664,671,681,689
B19|448,449,451,456,464,473,479,483,493,504,517,522,522,519,513,511,509,509
B20|446,447,446,455,470,487,500,506,518,526,534,534,528,517,502,494,490,490
B21|743,744,747,757,768,779,780,781,784,787,792,794,805,817,831,837,840,840
B22|374,378,384,389,392,399,408,418,421,421,418,414,413,411,416,422,432,436
B23|440,451,466,478,483,494,502,510,510,505,496,483,476,473,470,469,471,474
B24|773,776,784,784,783,784,786,789,790,799,809,822,827,830,829,829,829,829
B25|408,409,416,424,434,438,438,436,433,431,430,434,441,450,456,459,472,478
B26|600,601,610,617,625,624,619,609,596,588,585,582,581,582,587,590,599,604
