B01|448,458,460,439,431,435,435,436,435,434,437,437,437,427,426,418,418,418
B02|646,634,628,605,604,602,599,596,577,567,554,553,551,517,517,512,512,511
B03|633,637,641,648,655,659,661,663,682,701,719,721,722,776,779,767,768,768
B04|455,459,463,464,466,470,472,473,463,463,454,455,455,474,473,478,479,479
B05|570,574,577,563,557,547,548,549,516,518,514,514,515,507,488,480,480,481
B06|636,641,646,667,687,707,710,713,767,772,761,763,765,714,710,721,722,723
B07|455,458,449,450,442,443,444,463,463,469,469,470,500,511,534,534,580
B08|622,619,575,573,566,564,563,552,528,518,517,517,555,591,617,617,665
B09|608,606,641,640,629,627,625,586,580,586,585,584,612,613,614,613,619
B10|413,419,441,444,453,456,458,491,504,529,530,579,598,611,612,597,592
B11|546,552,546,524,517,520,522,566,608,640,641,696,686,692,693,650,629
B12|649,652,617,615,624,626,627,657,660,663,664,672,676,680,681,708,717
B13|382,390,421,436,461,466,509,528,541,544,532,530,522,523,524,555,572
B14|472,483,536,587,627,634,697,691,701,705,660,639,611,613,614,594,606
B15|794,801,849,858,867,872,887,896,905,908,951,967,982,985,987,989,991
B16|491,514,516,513,504,486,476,464,459,456,476,485,500,498,497,567,579,592
B17|575,615,603,604,602,565,546,524,523,522,506,514,528,527,527,576,578,575
B18|996,1017,1031,1046,1054,1103,1123,1143,1149,1154,1158,1162,1166,1169,1172,1175,1178,1180
B19|440,428,414,407,402,416,422,432,429,426,481,489,499,497,496,470,471,462
B20|511,501,485,489,491,480,489,505,506,507,556,559,557,557,558,525,530,529
B21|900,915,929,933,937,940,943,946,948,950,952,954,955,957,958,959,960,961
B22|614,598,568,543,589,581,577,562,550,513,507,492,486,481,463,459,457,454
B23|381,402,410,417,465,472,474,477,480,451,458,458,460,461,434,433,434,434
B24|1081,1091,1100,1108,1115,1122,1128,1133,1138,1142,1146,1149,1152,1155,1158,1160,1162,1164
B25|689,671,645,623,580,567,547,536,528,507,501,496,491,488,501,514,512
B26|412,411,412,413,389,393,393,393,394,373,372,372,372,386,395,404,404
B27|1120,1128,1135,1142,1147,1153,1158,1162,1166,1169,1172,1175,1178,1180,1182,1184,1185
B28|729,700,685,672,643,634,627,621,615,631,648,645
B29|582,559,541,525,483,472,463,456,468,474,480,476
B30|1139,1140,1141,1142,1143,1144,1144,1145,1145,1146,1146,1147
