B01|418,415,414,422,419,416,413,412,421,419,417,416,413,419,414,411,409,407
B02|686,676,670,679,670,661,654,647,653,643,630,620,611,615,605,598,592,589
B03|669,664,661,672,667,667,672,677,696,699,711,725,734,755,756,758,757,754
B04|388,390,392,400,399,398,397,395,401,396,395,394,394,402,402,402,403,403
B05|534,532,529,538,531,523,515,508,512,505,498,491,485,489,483,478,474,471
B06|615,618,621,635,636,646,658,665,684,684,678,674,664,666,655,646,636,634
B07|452,448,454,449,446,445,445,454,453,456,462,467,483,491,493,499,514,514
B08|605,600,608,603,594,584,577,582,573,570,573,580,601,616,621,632,654,655
B09|635,632,641,635,629,624,614,617,606,601,599,602,617,618,618,621,632,629
B10|354,356,364,364,367,372,378,391,398,407,417,426,423,421,421,427,424,422
B11|565,556,561,553,549,552,558,579,593,606,622,646,645,640,640,647,639,635
B12|655,648,656,648,643,640,644,661,662,664,669,683,685,689,691,704,703,702
B13|337,343,355,360,369,380,396,400,404,407,413,410,408,410,409,417,416,415
B14|458,466,480,486,496,509,528,527,523,518,516,505,492,482,476,481,477,473
B15|783,786,803,801,804,811,828,831,836,845,867,870,874,881,882,899,892,889
B16|608,616,606,599,598,602,593,588,586,588,602,603,615,630,644,662,664,662
B17|552,568,565,561,559,562,553,543,535,531,540,538,542,548,554,568,568,571
B18|1011,1026,1023,1023,1030,1054,1055,1057,1063,1061,1080,1071,1065,1061,1057,1075,1066,1060
B19|447,443,442,443,445,456,458,467,479,490,510,509,506,505,504,512,509,506
B20|532,524,516,512,506,512,508,511,516,522,538,539,537,538,533,540,533,527
B21|879,870,863,859,857,871,863,857,854,851,864,858,853,851,847,862,855,851
B22|794,793,792,791,813,813,812,815,806,812,798,783,771,764,766,758,753,746
B23|399,401,403,404,415,415,414,414,409,413,407,400,393,389,390,386,383,378
B24|1104,1094,1088,1081,1096,1086,1079,1075,1070,1087,1078,1072,1069,1065,1075,1069,1067,1063
B25|717,709,705,700,710,701,692,685,680,684,679,679,680,697,694,693,695,695
B26|477,468,463,458,462,455,446,440,435,436,433,432,432,443,441,442,445,445
B27|1105,1097,1093,1089,1106,1097,1091,1088,1084,1094,1088,1086,1082,1101,1093,1087,1085,1081
B28|803,789,780,771,771,761,757,756,772,767,765,766,764,778,773,769,768,765
B29|699,681,669,658,654,645,640,636,650,646,645,649,647,659,655,652,651,649
B30|1178,1167,1161,1155,1164,1156,1152,1147,1165,1156,1150,1147,1143,1162,1154,1147,1145,1141
