B01|444,449,450,444,445,444,443,440,428,425,420,420,420,411,409,406,407,404
B02|667,659,653,638,638,637,637,635,618,613,608,603,600,586,584,580,582,581
B03|635,637,640,634,643,650,663,678,683,702,719,743,761,758,771,782,783,782
B04|436,438,438,427,424,418,418,419,410,408,405,409,410,407,416,423,424,429
B05|558,563,567,556,556,553,550,549,537,536,533,534,528,515,513,510,508,509
B06|653,665,677,683,702,720,743,758,754,766,777,767,755,736,731,724,728,734
B07|455,454,443,440,436,439,440,437,445,452,458,470,475,488,509,524,522,528
B08|637,645,638,640,640,645,637,621,618,613,619,636,647,671,703,722,719,723
B09|648,652,639,646,652,644,635,620,617,612,625,638,638,652,666,669,659,659
B10|419,427,426,435,442,449,460,465,479,499,516,521,532,537,534,521,519,511
B11|562,547,526,515,503,501,515,524,544,571,585,585,593,592,583,567,562,549
B12|661,654,641,638,633,646,659,659,673,687,691,682,685,696,709,710,720,731
B13|364,379,385,399,419,434,439,450,454,452,439,434,427,434,444,448,458,471
B14|479,491,491,506,528,536,536,544,542,533,514,500,485,476,471,461,462,460
B15|751,764,762,782,803,810,800,805,818,835,838,854,868,872,875,861,865,865
B16|514,494,488,484,477,462,454,446,452,461,467,481,495,511,529,536,549,567
B17|530,532,543,548,546,533,524,514,508,505,498,501,503,515,527,527,536,549
B18|944,931,941,962,989,1001,1019,1036,1041,1045,1030,1037,1041,1044,1047,1027,1030,1030
B19|464,466,468,475,485,490,503,516,532,550,557,576,594,594,591,574,572,564
B20|521,516,513,505,500,493,494,494,506,518,518,529,540,537,533,522,522,518
B21|945,957,967,977,986,979,983,986,986,988,968,970,970,978,980,969,975,979
B22|676,657,660,673,678,700,716,713,707,687,681,673,674,672,661,658,656,657
B23|412,409,413,419,415,421,428,425,421,412,412,412,411,406,395,389,383,381
B24|1086,1087,1088,1093,1076,1083,1082,1089,1091,1078,1085,1091,1091,1091,1077,1077,1078,1082
B25|698,705,704,706,693,694,688,690,689,679,677,675,680,675,684,692,700,702
B26|424,414,404,394,381,377,376,375,371,362,356,354,358,359,368,377,381,383
B27|1129,1136,1147,1155,1146,1159,1163,1164,1164,1149,1149,1157,1169,1159,1172,1183,1188,1188
B28|757,753,751,750,740,741,738,742,736,746,754,763,765,764,764,763,763,763
B29|605,596,586,578,562,553,548,554,556,570,584,592,594,593,593,593,593,593
B30|1166,1162,1157,1153,1136,1134,1141,1151,1141,1153,1163,1167,1167,1167,1166,1166,1166,1166
